date,site,region,pm25_ugm3,high_pm25_day,pm25_observed
2020-10-10,Claudelands,Waikato,4.075,False,True
2020-10-11,Claudelands,Waikato,4.60833,False,True
2020-10-12,Claudelands,Waikato,5.79861,False,True
2020-10-13,Claudelands,Waikato,4.09306,False,True
2020-10-14,Claudelands,Waikato,4.42292,False,True
2020-10-15,Claudelands,Waikato,2.32153,False,True
2020-10-16,Claudelands,Waikato,3.60556,False,True
2020-10-17,Claudelands,Waikato,6.51528,False,True
2020-10-18,Claudelands,Waikato,6.01042,False,True
2020-10-19,Claudelands,Waikato,5.07153,False,True
2020-10-20,Claudelands,Waikato,5.02708,False,True
2020-10-21,Claudelands,Waikato,5.25556,False,True
2020-10-22,Claudelands,Waikato,5.87431,False,True
2020-10-23,Claudelands,Waikato,5.69514,False,True
2020-10-24,Claudelands,Waikato,4.60278,False,True
2020-10-25,Claudelands,Waikato,3.77708,False,True
2020-10-26,Claudelands,Waikato,4.86528,False,True
2020-10-27,Claudelands,Waikato,4.14514,False,True
2020-10-28,Claudelands,Waikato,2.83472,False,True
2020-10-29,Claudelands,Waikato,4.78958,False,True
2020-10-30,Claudelands,Waikato,6.02292,False,True
2020-10-31,Claudelands,Waikato,5.81806,False,True
2020-11-01,Claudelands,Waikato,3.96319,False,True
2020-11-02,Claudelands,Waikato,4.84306,False,True
2020-11-03,Claudelands,Waikato,4.64306,False,True
2020-11-04,Claudelands,Waikato,4.66111,False,True
2020-11-05,Claudelands,Waikato,4.34653,False,True
2020-11-06,Claudelands,Waikato,3.91875,False,True
2020-11-07,Claudelands,Waikato,5.43819,False,True
2020-11-08,Claudelands,Waikato,4.42847,False,True
2020-11-09,Claudelands,Waikato,1.76597,False,True
2020-11-10,Claudelands,Waikato,1.64167,False,True
2020-11-11,Claudelands,Waikato,5.25208,False,True
2020-11-12,Claudelands,Waikato,5.02917,False,True
2020-11-13,Claudelands,Waikato,4.81736,False,True
2020-11-14,Claudelands,Waikato,6.24861,False,True
2020-11-15,Claudelands,Waikato,4.04444,False,True
2020-11-16,Claudelands,Waikato,4.23889,False,True
2020-11-17,Claudelands,Waikato,5.40208,False,True
2020-11-18,Claudelands,Waikato,5.78681,False,True
2020-11-19,Claudelands,Waikato,4.24236,False,True
2020-11-20,Claudelands,Waikato,4.76389,False,True
2020-11-21,Claudelands,Waikato,5.61528,False,True
2020-11-22,Claudelands,Waikato,6.54306,False,True
2020-11-23,Claudelands,Waikato,3.85694,False,True
2020-11-24,Claudelands,Waikato,4.525,False,True
2020-11-25,Claudelands,Waikato,3.92361,False,True
2020-11-26,Claudelands,Waikato,5.61319,False,True
2020-11-27,Claudelands,Waikato,6.16944,False,True
2020-11-28,Claudelands,Waikato,6.075,False,True
2020-11-29,Claudelands,Waikato,8.14861,False,True
2020-11-30,Claudelands,Waikato,7.49167,False,True
2020-12-01,Claudelands,Waikato,1.71597,False,True
2020-12-02,Claudelands,Waikato,6.025,False,True
2020-12-03,Claudelands,Waikato,9.47361,False,True
2020-12-04,Claudelands,Waikato,8.32986,False,True
2020-12-05,Claudelands,Waikato,4.77292,False,True
2020-12-06,Claudelands,Waikato,5.99028,False,True
2020-12-07,Claudelands,Waikato,5.55764,False,True
2020-12-08,Claudelands,Waikato,4.34583,False,True
2020-12-09,Claudelands,Waikato,4.83611,False,True
2020-12-10,Claudelands,Waikato,4.91319,False,True
2020-12-11,Claudelands,Waikato,6.14236,False,True
2020-12-12,Claudelands,Waikato,6.19861,False,True
2020-12-13,Claudelands,Waikato,7.37153,False,True
2020-12-14,Claudelands,Waikato,7.12986,False,True
2020-12-15,Claudelands,Waikato,6.65972,False,True
2020-12-16,Claudelands,Waikato,5.62014,False,True
2020-12-17,Claudelands,Waikato,5.94861,False,True
2020-12-18,Claudelands,Waikato,8.79167,False,True
2020-12-19,Claudelands,Waikato,8.24236,False,True
2020-12-20,Claudelands,Waikato,8.525,False,True
2020-12-21,Claudelands,Waikato,8.03542,False,True
2020-12-22,Claudelands,Waikato,4.49792,False,True
2020-12-23,Claudelands,Waikato,5.17917,False,True
2020-12-24,Claudelands,Waikato,5.04792,False,True
2020-12-25,Claudelands,Waikato,8.06736,False,True
2020-12-26,Claudelands,Waikato,4.98681,False,True
2020-12-27,Claudelands,Waikato,2.94306,False,True
2020-12-28,Claudelands,Waikato,,False,False
2020-12-29,Claudelands,Waikato,,False,False
2020-12-30,Claudelands,Waikato,,False,False
2020-12-31,Claudelands,Waikato,,False,False
2021-01-01,Claudelands,Waikato,,False,False
2021-01-02,Claudelands,Waikato,,False,False
2021-01-03,Claudelands,Waikato,,False,False
2021-01-04,Claudelands,Waikato,,False,False
2021-01-05,Claudelands,Waikato,,False,False
2021-01-06,Claudelands,Waikato,,False,False
2021-01-07,Claudelands,Waikato,,False,False
2021-01-08,Claudelands,Waikato,,False,False
2021-01-09,Claudelands,Waikato,,False,False
2021-01-10,Claudelands,Waikato,,False,False
2021-01-11,Claudelands,Waikato,,False,False
2021-01-12,Claudelands,Waikato,6.21875,False,True
2021-01-13,Claudelands,Waikato,6.80486,False,True
2021-01-14,Claudelands,Waikato,7.77569,False,True
2021-01-15,Claudelands,Waikato,5.89306,False,True
2021-01-16,Claudelands,Waikato,5.45069,False,True
2021-01-17,Claudelands,Waikato,5.54028,False,True
2021-01-18,Claudelands,Waikato,6.94236,False,True
2021-01-19,Claudelands,Waikato,6.05347,False,True
2021-01-20,Claudelands,Waikato,6.19167,False,True
2021-01-21,Claudelands,Waikato,4.85556,False,True
2021-01-22,Claudelands,Waikato,6.14514,False,True
2021-01-23,Claudelands,Waikato,3.41667,False,True
2021-01-24,Claudelands,Waikato,5.84306,False,True
2021-01-25,Claudelands,Waikato,7.29306,False,True
2021-01-26,Claudelands,Waikato,5.09028,False,True
2021-01-27,Claudelands,Waikato,5.67292,False,True
2021-01-28,Claudelands,Waikato,5.00486,False,True
2021-01-29,Claudelands,Waikato,5.85903,False,True
2021-01-30,Claudelands,Waikato,3.05625,False,True
2021-01-31,Claudelands,Waikato,3.19722,False,True
2021-02-01,Claudelands,Waikato,4.58889,False,True
2021-02-02,Claudelands,Waikato,9.75903,False,True
2021-02-03,Claudelands,Waikato,5.92639,False,True
2021-02-04,Claudelands,Waikato,6.23542,False,True
2021-02-05,Claudelands,Waikato,6.62083,False,True
2021-02-06,Claudelands,Waikato,2.90764,False,True
2021-02-07,Claudelands,Waikato,3.12569,False,True
2021-02-08,Claudelands,Waikato,6.83403,False,True
2021-02-09,Claudelands,Waikato,4.08472,False,True
2021-02-10,Claudelands,Waikato,3.6625,False,True
2021-02-11,Claudelands,Waikato,4.28681,False,True
2021-02-12,Claudelands,Waikato,4.07639,False,True
2021-02-13,Claudelands,Waikato,4.71319,False,True
2021-02-14,Claudelands,Waikato,4.62361,False,True
2021-02-15,Claudelands,Waikato,3.02639,False,True
2021-02-16,Claudelands,Waikato,1.57569,False,True
2021-02-17,Claudelands,Waikato,3.57917,False,True
2021-02-18,Claudelands,Waikato,4.85278,False,True
2021-02-19,Claudelands,Waikato,4.98681,False,True
2021-02-20,Claudelands,Waikato,5.11736,False,True
2021-02-21,Claudelands,Waikato,5.40069,False,True
2021-02-22,Claudelands,Waikato,4.23611,False,True
2021-02-23,Claudelands,Waikato,3.81944,False,True
2021-02-24,Claudelands,Waikato,2.76944,False,True
2021-02-25,Claudelands,Waikato,4.24861,False,True
2021-02-26,Claudelands,Waikato,5.40694,False,True
2021-02-27,Claudelands,Waikato,5.34167,False,True
2021-02-28,Claudelands,Waikato,4.08264,False,True
2021-03-01,Claudelands,Waikato,3.08681,False,True
2021-03-02,Claudelands,Waikato,2.93611,False,True
2021-03-03,Claudelands,Waikato,3.77361,False,True
2021-03-04,Claudelands,Waikato,4.12292,False,True
2021-03-05,Claudelands,Waikato,3.95,False,True
2021-03-06,Claudelands,Waikato,2.84236,False,True
2021-03-07,Claudelands,Waikato,4.38125,False,True
2021-03-08,Claudelands,Waikato,6.29583,False,True
2021-03-09,Claudelands,Waikato,4.64861,False,True
2021-03-10,Claudelands,Waikato,3.53819,False,True
2021-03-11,Claudelands,Waikato,2.91181,False,True
2021-03-12,Claudelands,Waikato,2.78889,False,True
2021-03-13,Claudelands,Waikato,3.91736,False,True
2021-03-14,Claudelands,Waikato,2.97014,False,True
2021-03-15,Claudelands,Waikato,5.34931,False,True
2021-03-16,Claudelands,Waikato,4.46319,False,True
2021-03-17,Claudelands,Waikato,4.17014,False,True
2021-03-18,Claudelands,Waikato,5.67153,False,True
2021-03-19,Claudelands,Waikato,4.00069,False,True
2021-03-20,Claudelands,Waikato,3.32708,False,True
2021-03-21,Claudelands,Waikato,3.4875,False,True
2021-03-22,Claudelands,Waikato,4.45694,False,True
2021-03-23,Claudelands,Waikato,5.13889,False,True
2021-03-24,Claudelands,Waikato,6.65397,False,True
2021-03-25,Claudelands,Waikato,,False,False
2021-03-26,Claudelands,Waikato,,False,False
2021-03-27,Claudelands,Waikato,,False,False
2021-03-28,Claudelands,Waikato,5.03542,False,True
2021-03-29,Claudelands,Waikato,4.62708,False,True
2021-03-30,Claudelands,Waikato,3.70417,False,True
2021-03-31,Claudelands,Waikato,3.64306,False,True
2021-04-01,Claudelands,Waikato,3.44514,False,True
2021-04-02,Claudelands,Waikato,4.81319,False,True
2021-04-03,Claudelands,Waikato,4.59583,False,True
2021-04-04,Claudelands,Waikato,4.73403,False,True
2021-04-05,Claudelands,Waikato,5.53681,False,True
2021-04-06,Claudelands,Waikato,6.16597,False,True
2021-04-07,Claudelands,Waikato,10.71597,False,True
2021-04-08,Claudelands,Waikato,11.87222,True,True
2021-04-09,Claudelands,Waikato,7.24653,False,True
2021-04-10,Claudelands,Waikato,4.79861,False,True
2021-04-11,Claudelands,Waikato,3.85417,False,True
2021-04-12,Claudelands,Waikato,5.80417,False,True
2021-04-13,Claudelands,Waikato,5.94167,False,True
2021-04-14,Claudelands,Waikato,4.33611,False,True
2021-04-15,Claudelands,Waikato,4.7,False,True
2021-04-16,Claudelands,Waikato,8.22986,False,True
2021-04-17,Claudelands,Waikato,4.90903,False,True
2021-04-18,Claudelands,Waikato,6.91458,False,True
2021-04-19,Claudelands,Waikato,5.20903,False,True
2021-04-20,Claudelands,Waikato,5.61944,False,True
2021-04-21,Claudelands,Waikato,3.56319,False,True
2021-04-22,Claudelands,Waikato,6.72292,False,True
2021-04-23,Claudelands,Waikato,8.38333,False,True
2021-04-24,Claudelands,Waikato,5.77292,False,True
2021-04-25,Claudelands,Waikato,6.60278,False,True
2021-04-26,Claudelands,Waikato,6.09861,False,True
2021-04-27,Claudelands,Waikato,6.14583,False,True
2021-04-28,Claudelands,Waikato,8.21111,False,True
2021-04-29,Claudelands,Waikato,6.51319,False,True
2021-04-30,Claudelands,Waikato,8.35556,False,True
2021-05-01,Claudelands,Waikato,4.6875,False,True
2021-05-02,Claudelands,Waikato,11.61944,True,True
2021-05-03,Claudelands,Waikato,15.58819,True,True
2021-05-04,Claudelands,Waikato,14.53056,True,True
2021-05-05,Claudelands,Waikato,10.93194,False,True
2021-05-06,Claudelands,Waikato,8.32222,False,True
2021-05-07,Claudelands,Waikato,7.68194,False,True
2021-05-08,Claudelands,Waikato,6.075,False,True
2021-05-09,Claudelands,Waikato,5.77292,False,True
2021-05-10,Claudelands,Waikato,4.19514,False,True
2021-05-11,Claudelands,Waikato,4.6875,False,True
2021-05-12,Claudelands,Waikato,3.82431,False,True
2021-05-13,Claudelands,Waikato,4.90486,False,True
2021-05-14,Claudelands,Waikato,11.56181,True,True
2021-05-15,Claudelands,Waikato,14.64861,True,True
2021-05-16,Claudelands,Waikato,8.61389,False,True
2021-05-17,Claudelands,Waikato,7.1625,False,True
2021-05-18,Claudelands,Waikato,7.06736,False,True
2021-05-19,Claudelands,Waikato,8.14861,False,True
2021-05-20,Claudelands,Waikato,7.70486,False,True
2021-05-21,Claudelands,Waikato,6.95903,False,True
2021-05-22,Claudelands,Waikato,5.27014,False,True
2021-05-23,Claudelands,Waikato,2.59514,False,True
2021-05-24,Claudelands,Waikato,1.89514,False,True
2021-05-25,Claudelands,Waikato,3.48125,False,True
2021-05-26,Claudelands,Waikato,3.48056,False,True
2021-05-27,Claudelands,Waikato,13.72847,True,True
2021-05-28,Claudelands,Waikato,24.66319,True,True
2021-05-29,Claudelands,Waikato,5.62986,False,True
2021-05-30,Claudelands,Waikato,6.42431,False,True
2021-05-31,Claudelands,Waikato,7.74722,False,True
2021-06-01,Claudelands,Waikato,8.41736,False,True
2021-06-02,Claudelands,Waikato,19.70625,True,True
2021-06-03,Claudelands,Waikato,15.25764,True,True
2021-06-04,Claudelands,Waikato,12.21042,True,True
2021-06-05,Claudelands,Waikato,9.88819,False,True
2021-06-06,Claudelands,Waikato,4.15069,False,True
2021-06-07,Claudelands,Waikato,5.15625,False,True
2021-06-08,Claudelands,Waikato,3.51042,False,True
2021-06-09,Claudelands,Waikato,7.36806,False,True
2021-06-10,Claudelands,Waikato,12.91319,True,True
2021-06-11,Claudelands,Waikato,16.07986,True,True
2021-06-12,Claudelands,Waikato,13.96597,True,True
2021-06-13,Claudelands,Waikato,8.13134,False,True
2021-06-14,Claudelands,Waikato,,False,False
2021-06-15,Claudelands,Waikato,4.74306,False,True
2021-06-16,Claudelands,Waikato,6.51806,False,True
2021-06-17,Claudelands,Waikato,9.67847,False,True
2021-06-18,Claudelands,Waikato,13.23958,True,True
2021-06-19,Claudelands,Waikato,5.75833,False,True
2021-06-20,Claudelands,Waikato,3.89236,False,True
2021-06-21,Claudelands,Waikato,3.02292,False,True
2021-06-22,Claudelands,Waikato,2.275,False,True
2021-06-23,Claudelands,Waikato,13.96667,True,True
2021-06-24,Claudelands,Waikato,14.87222,True,True
2021-06-25,Claudelands,Waikato,8.02222,False,True
2021-06-26,Claudelands,Waikato,6.18681,False,True
2021-06-27,Claudelands,Waikato,3.66111,False,True
2021-06-28,Claudelands,Waikato,7.92569,False,True
2021-06-29,Claudelands,Waikato,4.85139,False,True
2021-06-30,Claudelands,Waikato,10.38403,False,True
2021-07-01,Claudelands,Waikato,16.89028,True,True
2021-07-02,Claudelands,Waikato,13.91667,True,True
2021-07-03,Claudelands,Waikato,18.425,True,True
2021-07-04,Claudelands,Waikato,26.48264,True,True
2021-07-05,Claudelands,Waikato,18.40486,True,True
2021-07-06,Claudelands,Waikato,8.76944,False,True
2021-07-07,Claudelands,Waikato,6.68681,False,True
2021-07-08,Claudelands,Waikato,5.57361,False,True
2021-07-09,Claudelands,Waikato,5.77847,False,True
2021-07-10,Claudelands,Waikato,8.73125,False,True
2021-07-11,Claudelands,Waikato,7.27569,False,True
2021-07-12,Claudelands,Waikato,3.69028,False,True
2021-07-13,Claudelands,Waikato,3.48056,False,True
2021-07-14,Claudelands,Waikato,13.52986,True,True
2021-07-15,Claudelands,Waikato,9.68889,False,True
2021-07-16,Claudelands,Waikato,5.62708,False,True
2021-07-17,Claudelands,Waikato,8.28264,False,True
2021-07-18,Claudelands,Waikato,10.12153,False,True
2021-07-19,Claudelands,Waikato,6.39167,False,True
2021-07-20,Claudelands,Waikato,10.80694,False,True
2021-07-21,Claudelands,Waikato,9.22986,False,True
2021-07-22,Claudelands,Waikato,8.63403,False,True
2021-07-23,Claudelands,Waikato,13.89792,True,True
2021-07-24,Claudelands,Waikato,8.89861,False,True
2021-07-25,Claudelands,Waikato,7.67569,False,True
2021-07-26,Claudelands,Waikato,,False,False
2021-07-27,Claudelands,Waikato,,False,False
2021-07-28,Claudelands,Waikato,,False,False
2021-07-29,Claudelands,Waikato,,False,False
2021-07-30,Claudelands,Waikato,,False,False
2021-07-31,Claudelands,Waikato,,False,False
2021-08-01,Claudelands,Waikato,,False,False
2021-08-02,Claudelands,Waikato,,False,False
2021-08-03,Claudelands,Waikato,,False,False
2021-08-04,Claudelands,Waikato,,False,False
2021-08-05,Claudelands,Waikato,,False,False
2021-08-06,Claudelands,Waikato,,False,False
2021-08-07,Claudelands,Waikato,,False,False
2021-08-08,Claudelands,Waikato,,False,False
2021-08-09,Claudelands,Waikato,,False,False
2021-08-10,Claudelands,Waikato,,False,False
2021-08-11,Claudelands,Waikato,,False,False
2021-08-12,Claudelands,Waikato,,False,False
2021-08-13,Claudelands,Waikato,8.99993,False,True
2021-08-14,Claudelands,Waikato,7.12264,False,True
2021-08-15,Claudelands,Waikato,11.35486,True,True
2021-08-16,Claudelands,Waikato,5.48507,False,True
2021-08-17,Claudelands,Waikato,6.44215,False,True
2021-08-18,Claudelands,Waikato,7.42049,False,True
2021-08-19,Claudelands,Waikato,6.60861,False,True
2021-08-20,Claudelands,Waikato,8.36688,False,True
2021-08-21,Claudelands,Waikato,7.14979,False,True
2021-08-22,Claudelands,Waikato,5.77292,False,True
2021-08-23,Claudelands,Waikato,6.27563,False,True
2021-08-24,Claudelands,Waikato,5.88069,False,True
2021-08-25,Claudelands,Waikato,13.57625,True,True
2021-08-26,Claudelands,Waikato,12.54861,True,True
2021-08-27,Claudelands,Waikato,4.23486,False,True
2021-08-28,Claudelands,Waikato,3.50458,False,True
2021-08-29,Claudelands,Waikato,5.12674,False,True
2021-08-30,Claudelands,Waikato,4.22174,False,True
2021-08-31,Claudelands,Waikato,1.72201,False,True
2021-09-01,Claudelands,Waikato,4.725,False,True
2021-09-02,Claudelands,Waikato,5.78917,False,True
2021-09-03,Claudelands,Waikato,7.49632,False,True
2021-09-04,Claudelands,Waikato,8.30667,False,True
2021-09-05,Claudelands,Waikato,9.00132,False,True
2021-09-06,Claudelands,Waikato,7.15563,False,True
2021-09-07,Claudelands,Waikato,5.00632,False,True
2021-09-08,Claudelands,Waikato,6.53632,False,True
2021-09-09,Claudelands,Waikato,7.02875,False,True
2021-09-10,Claudelands,Waikato,10.33917,False,True
2021-09-11,Claudelands,Waikato,9.14917,False,True
2021-09-12,Claudelands,Waikato,6.74625,False,True
2021-09-13,Claudelands,Waikato,6.45611,False,True
2021-09-14,Claudelands,Waikato,4.17007,False,True
2021-09-15,Claudelands,Waikato,3.99694,False,True
2021-09-16,Claudelands,Waikato,2.85104,False,True
2021-09-17,Claudelands,Waikato,1.57722,False,True
2021-09-18,Claudelands,Waikato,3.73965,False,True
2021-09-19,Claudelands,Waikato,5.21444,False,True
2021-09-20,Claudelands,Waikato,7.08923,False,True
2021-09-21,Claudelands,Waikato,8.95521,False,True
2021-09-22,Claudelands,Waikato,6.00826,False,True
2021-09-23,Claudelands,Waikato,3.50014,False,True
2021-09-24,Claudelands,Waikato,9.36174,False,True
2021-09-25,Claudelands,Waikato,9.9366,False,True
2021-09-26,Claudelands,Waikato,8.54354,False,True
2021-09-27,Claudelands,Waikato,5.9584,False,True
2021-09-28,Claudelands,Waikato,5.40458,False,True
2021-09-29,Claudelands,Waikato,4.9966,False,True
2021-09-30,Claudelands,Waikato,5.96674,False,True
2021-10-01,Claudelands,Waikato,6.41694,False,True
2021-10-02,Claudelands,Waikato,3.57611,False,True
2021-10-03,Claudelands,Waikato,4.97507,False,True
2021-10-04,Claudelands,Waikato,4.40319,False,True
2021-10-05,Claudelands,Waikato,6.14569,False,True
2021-10-06,Claudelands,Waikato,,False,False
2021-10-07,Claudelands,Waikato,,False,False
2021-10-08,Claudelands,Waikato,,False,False
2021-10-09,Claudelands,Waikato,,False,False
2021-10-10,Claudelands,Waikato,,False,False
2021-10-11,Claudelands,Waikato,,False,False
2021-10-12,Claudelands,Waikato,,False,False
2021-10-13,Claudelands,Waikato,3.9234,False,True
2021-10-14,Claudelands,Waikato,4.40063,False,True
2021-10-15,Claudelands,Waikato,6.20271,False,True
2021-10-16,Claudelands,Waikato,7.31417,False,True
2021-10-17,Claudelands,Waikato,4.23472,False,True
2021-10-18,Claudelands,Waikato,6.83854,False,True
2021-10-19,Claudelands,Waikato,4.94278,False,True
2021-10-20,Claudelands,Waikato,5.09792,False,True
2021-10-21,Claudelands,Waikato,6.9066,False,True
2021-10-22,Claudelands,Waikato,6.65875,False,True
2021-10-23,Claudelands,Waikato,4.49931,False,True
2021-10-24,Claudelands,Waikato,2.42736,False,True
2021-10-25,Claudelands,Waikato,1.23951,False,True
2021-10-26,Claudelands,Waikato,1.85014,False,True
2021-10-27,Claudelands,Waikato,3.39913,False,True
2021-10-28,Claudelands,Waikato,2.85875,False,True
2021-10-29,Claudelands,Waikato,3.40098,False,True
2021-10-30,Claudelands,Waikato,3.14271,False,True
2021-10-31,Claudelands,Waikato,4.2231,False,True
2021-11-01,Claudelands,Waikato,6.17115,False,True
2021-11-02,Claudelands,Waikato,6.0935,False,True
2021-11-03,Claudelands,Waikato,2.01256,False,True
2021-11-04,Claudelands,Waikato,0.95407,False,True
2021-11-05,Claudelands,Waikato,1.65278,False,True
2021-11-06,Claudelands,Waikato,2.89813,False,True
2021-11-07,Claudelands,Waikato,3.47606,False,True
2021-11-08,Claudelands,Waikato,4.5442,False,True
2021-11-09,Claudelands,Waikato,4.98649,False,True
2021-11-10,Claudelands,Waikato,4.77911,False,True
2021-11-11,Claudelands,Waikato,4.80572,False,True
2021-11-12,Claudelands,Waikato,4.71972,False,True
2021-11-13,Claudelands,Waikato,2.65913,False,True
2021-11-14,Claudelands,Waikato,5.56208,False,True
2021-11-15,Claudelands,Waikato,8.43361,False,True
2021-11-16,Claudelands,Waikato,8.65931,False,True
2021-11-17,Claudelands,Waikato,5.71248,False,True
2021-11-18,Claudelands,Waikato,5.37075,False,True
2021-11-19,Claudelands,Waikato,5.10463,False,True
2021-11-20,Claudelands,Waikato,5.36158,False,True
2021-11-21,Claudelands,Waikato,4.26246,False,True
2021-11-22,Claudelands,Waikato,4.3526,False,True
2021-11-23,Claudelands,Waikato,5.12635,False,True
2021-11-24,Claudelands,Waikato,3.81489,False,True
2021-11-25,Claudelands,Waikato,4.85285,False,True
2021-11-26,Claudelands,Waikato,5.24865,False,True
2021-11-27,Claudelands,Waikato,4.89746,False,True
2021-11-28,Claudelands,Waikato,6.29615,False,True
2021-11-29,Claudelands,Waikato,5.29769,False,True
2021-11-30,Claudelands,Waikato,4.75254,False,True
2021-12-01,Claudelands,Waikato,4.22141,False,True
2021-12-02,Claudelands,Waikato,4.65749,False,True
2021-12-03,Claudelands,Waikato,5.00172,False,True
2021-12-04,Claudelands,Waikato,4.37861,False,True
2021-12-05,Claudelands,Waikato,6.00237,False,True
2021-12-06,Claudelands,Waikato,7.47574,False,True
2021-12-07,Claudelands,Waikato,6.78755,False,True
2021-12-08,Claudelands,Waikato,6.01041,False,True
2021-12-09,Claudelands,Waikato,5.76165,False,True
2021-12-10,Claudelands,Waikato,5.533,False,True
2021-12-11,Claudelands,Waikato,4.79838,False,True
2021-12-12,Claudelands,Waikato,3.0922,False,True
2021-12-13,Claudelands,Waikato,2.32045,False,True
2021-12-14,Claudelands,Waikato,2.88896,False,True
2021-12-15,Claudelands,Waikato,2.76825,False,True
2021-12-16,Claudelands,Waikato,4.7361,False,True
2021-12-17,Claudelands,Waikato,5.49001,False,True
2021-12-18,Claudelands,Waikato,7.33871,False,True
2021-12-19,Claudelands,Waikato,7.41381,False,True
2021-12-20,Claudelands,Waikato,5.8169,False,True
2021-12-21,Claudelands,Waikato,6.13883,False,True
2021-12-22,Claudelands,Waikato,8.17192,False,True
2021-12-23,Claudelands,Waikato,3.50694,False,True
2021-12-24,Claudelands,Waikato,5.44861,False,True
2021-12-25,Claudelands,Waikato,7.67917,False,True
2021-12-26,Claudelands,Waikato,6.54306,False,True
2021-12-27,Claudelands,Waikato,5.89236,False,True
2021-12-28,Claudelands,Waikato,4.76042,False,True
2021-12-29,Claudelands,Waikato,6.3,False,True
2021-12-30,Claudelands,Waikato,4.92431,False,True
2021-12-31,Claudelands,Waikato,5.19167,False,True
2022-01-01,Claudelands,Waikato,7.02222,False,True
2022-01-02,Claudelands,Waikato,5.23611,False,True
2022-01-03,Claudelands,Waikato,4.94236,False,True
2022-01-04,Claudelands,Waikato,5.17639,False,True
2022-01-05,Claudelands,Waikato,8.47014,False,True
2022-01-06,Claudelands,Waikato,8.57847,False,True
2022-01-07,Claudelands,Waikato,3.89028,False,True
2022-01-08,Claudelands,Waikato,5.76875,False,True
2022-01-09,Claudelands,Waikato,5.98611,False,True
2022-01-10,Claudelands,Waikato,,False,False
2022-01-11,Claudelands,Waikato,,False,False
2022-01-12,Claudelands,Waikato,,False,False
2022-01-13,Claudelands,Waikato,,False,False
2022-01-14,Claudelands,Waikato,,False,False
2022-01-15,Claudelands,Waikato,,False,False
2022-01-16,Claudelands,Waikato,,False,False
2022-01-17,Claudelands,Waikato,,False,False
2022-01-18,Claudelands,Waikato,,False,False
2022-01-19,Claudelands,Waikato,,False,False
2022-01-20,Claudelands,Waikato,,False,False
2022-01-21,Claudelands,Waikato,,False,False
2022-01-22,Claudelands,Waikato,,False,False
2022-01-23,Claudelands,Waikato,,False,False
2022-01-24,Claudelands,Waikato,,False,False
2022-01-25,Claudelands,Waikato,,False,False
2022-01-26,Claudelands,Waikato,,False,False
2022-01-27,Claudelands,Waikato,,False,False
2022-01-28,Claudelands,Waikato,,False,False
2022-01-29,Claudelands,Waikato,,False,False
2022-01-30,Claudelands,Waikato,,False,False
2022-01-31,Claudelands,Waikato,,False,False
2022-02-01,Claudelands,Waikato,,False,False
2022-02-02,Claudelands,Waikato,,False,False
2022-02-03,Claudelands,Waikato,,False,False
2022-02-04,Claudelands,Waikato,,False,False
2022-02-05,Claudelands,Waikato,,False,False
2022-02-06,Claudelands,Waikato,,False,False
2022-02-07,Claudelands,Waikato,,False,False
2022-02-08,Claudelands,Waikato,,False,False
2022-02-09,Claudelands,Waikato,,False,False
2022-02-10,Claudelands,Waikato,2.58819,False,True
2022-02-11,Claudelands,Waikato,3.86736,False,True
2022-02-12,Claudelands,Waikato,3.34514,False,True
2022-02-13,Claudelands,Waikato,7.16319,False,True
2022-02-14,Claudelands,Waikato,2.13194,False,True
2022-02-15,Claudelands,Waikato,2.57361,False,True
2022-02-16,Claudelands,Waikato,4.59028,False,True
2022-02-17,Claudelands,Waikato,5.025,False,True
2022-02-18,Claudelands,Waikato,4.36944,False,True
2022-02-19,Claudelands,Waikato,3.97639,False,True
2022-02-20,Claudelands,Waikato,4.12639,False,True
2022-02-21,Claudelands,Waikato,4.02708,False,True
2022-02-22,Claudelands,Waikato,,False,False
2022-02-23,Claudelands,Waikato,,False,False
2022-02-24,Claudelands,Waikato,,False,False
2022-02-25,Claudelands,Waikato,,False,False
2022-02-26,Claudelands,Waikato,,False,False
2022-02-27,Claudelands,Waikato,,False,False
2022-02-28,Claudelands,Waikato,,False,False
2022-03-01,Claudelands,Waikato,,False,False
2022-03-02,Claudelands,Waikato,,False,False
2022-03-03,Claudelands,Waikato,,False,False
2022-03-04,Claudelands,Waikato,,False,False
2022-03-05,Claudelands,Waikato,,False,False
2022-03-06,Claudelands,Waikato,,False,False
2022-03-07,Claudelands,Waikato,,False,False
2022-03-08,Claudelands,Waikato,,False,False
2022-03-09,Claudelands,Waikato,,False,False
2022-03-10,Claudelands,Waikato,,False,False
2022-03-11,Claudelands,Waikato,,False,False
2022-03-12,Claudelands,Waikato,,False,False
2022-03-13,Claudelands,Waikato,,False,False
2022-03-14,Claudelands,Waikato,,False,False
2022-03-15,Claudelands,Waikato,,False,False
2022-03-16,Claudelands,Waikato,,False,False
2022-03-17,Claudelands,Waikato,,False,False
2022-03-18,Claudelands,Waikato,,False,False
2022-03-19,Claudelands,Waikato,,False,False
2022-03-20,Claudelands,Waikato,,False,False
2022-03-21,Claudelands,Waikato,,False,False
2022-03-22,Claudelands,Waikato,,False,False
2022-03-23,Claudelands,Waikato,,False,False
2022-03-24,Claudelands,Waikato,,False,False
2022-03-25,Claudelands,Waikato,,False,False
2022-03-26,Claudelands,Waikato,,False,False
2022-03-27,Claudelands,Waikato,,False,False
