event_date,date,relative_day,pm25_ugm3,high_pm25_day
2021-07-23,2021-07-25,2,7.67569,False
2021-08-15,2021-08-13,-2,8.99993,False
2021-08-15,2021-08-14,-1,7.12264,False
2021-08-15,2021-08-15,0,11.35486,True
2021-08-15,2021-08-16,1,5.48507,False
2021-08-15,2021-08-17,2,6.44215,False
2021-08-15,2021-08-18,3,7.42049,False
2021-08-15,2021-08-19,4,6.60861,False
2021-08-15,2021-08-20,5,8.36688,False
2021-08-15,2021-08-21,6,7.14979,False
2021-08-15,2021-08-22,7,5.77292,False
2021-08-25,2021-08-18,-7,7.42049,False
2021-08-25,2021-08-19,-6,6.60861,False
2021-08-25,2021-08-20,-5,8.36688,False
2021-08-25,2021-08-21,-4,7.14979,False
2021-08-25,2021-08-22,-3,5.77292,False
2021-08-25,2021-08-23,-2,6.27563,False
2021-08-25,2021-08-24,-1,5.88069,False
2021-08-25,2021-08-25,0,13.57625,True
2021-08-25,2021-08-27,2,4.23486,False
2021-08-25,2021-08-28,3,3.50458,False
2021-08-25,2021-08-29,4,5.12674,False
2021-08-25,2021-08-30,5,4.22174,False
2021-08-25,2021-08-31,6,1.72201,False
2021-08-25,2021-09-01,7,4.725,False
2021-08-26,2021-08-19,-7,6.60861,False
2021-08-26,2021-08-20,-6,8.36688,False
2021-08-26,2021-08-21,-5,7.14979,False
2021-08-26,2021-08-22,-4,5.77292,False
2021-08-26,2021-08-23,-3,6.27563,False
2021-08-26,2021-08-24,-2,5.88069,False
2021-08-26,2021-08-26,0,12.54861,True
2021-08-26,2021-08-27,1,4.23486,False
2021-08-26,2021-08-28,2,3.50458,False
2021-08-26,2021-08-29,3,5.12674,False
2021-08-26,2021-08-30,4,4.22174,False
2021-08-26,2021-08-31,5,1.72201,False
2021-08-26,2021-09-01,6,4.725,False
2021-08-26,2021-09-02,7,5.78917,False
2022-05-03,2022-04-26,-7,9.56806,False
2022-05-03,2022-04-27,-6,6.95556,False
2022-05-03,2022-04-28,-5,5.90347,False
2022-05-03,2022-04-29,-4,8.53056,False
2022-05-03,2022-04-30,-3,7.55764,False
2022-05-03,2022-05-01,-2,6.54514,False
2022-05-03,2022-05-02,-1,9.63056,False
2022-05-03,2022-05-03,0,11.68056,True
2022-05-03,2022-05-04,1,11.12986,False
2022-05-03,2022-05-05,2,9.60139,False
2022-05-03,2022-05-09,6,6.20278,False
2022-05-03,2022-05-10,7,4.00139,False
2022-05-06,2022-04-29,-7,8.53056,False
2022-05-06,2022-04-30,-6,7.55764,False
2022-05-06,2022-05-01,-5,6.54514,False
2022-05-06,2022-05-02,-4,9.63056,False
2022-05-06,2022-05-04,-2,11.12986,False
2022-05-06,2022-05-05,-1,9.60139,False
2022-05-06,2022-05-06,0,15.95833,True
2022-05-06,2022-05-09,3,6.20278,False
2022-05-06,2022-05-10,4,4.00139,False
2022-05-06,2022-05-11,5,3.88889,False
2022-05-07,2022-04-30,-7,7.55764,False
2022-05-07,2022-05-01,-6,6.54514,False
2022-05-07,2022-05-02,-5,9.63056,False
2022-05-07,2022-05-04,-3,11.12986,False
2022-05-07,2022-05-05,-2,9.60139,False
2022-05-07,2022-05-07,0,14.71736,True
2022-05-07,2022-05-09,2,6.20278,False
2022-05-07,2022-05-10,3,4.00139,False
2022-05-07,2022-05-11,4,3.88889,False
2022-05-07,2022-05-14,7,9.97708,False
2022-05-08,2022-05-01,-7,6.54514,False
2022-05-08,2022-05-02,-6,9.63056,False
2022-05-08,2022-05-04,-4,11.12986,False
2022-05-08,2022-05-05,-3,9.60139,False
2022-05-08,2022-05-08,0,18.74653,True
2022-05-08,2022-05-09,1,6.20278,False
2022-05-08,2022-05-10,2,4.00139,False
2022-05-08,2022-05-11,3,3.88889,False
2022-05-08,2022-05-14,6,9.97708,False
2022-05-08,2022-05-15,7,8.0375,False
2022-05-12,2022-05-05,-7,9.60139,False
2022-05-12,2022-05-09,-3,6.20278,False
2022-05-12,2022-05-10,-2,4.00139,False
2022-05-12,2022-05-11,-1,3.88889,False
2022-05-12,2022-05-12,0,13.32569,True
2022-05-12,2022-05-14,2,9.97708,False
2022-05-12,2022-05-15,3,8.0375,False
2022-05-12,2022-05-16,4,6.52847,False
2022-05-12,2022-05-17,5,5.05069,False
2022-05-12,2022-05-18,6,4.29514,False
2022-05-12,2022-05-19,7,6.83542,False
2022-05-13,2022-05-09,-4,6.20278,False
2022-05-13,2022-05-10,-3,4.00139,False
2022-05-13,2022-05-11,-2,3.88889,False
2022-05-13,2022-05-13,0,14.55347,True
2022-05-13,2022-05-14,1,9.97708,False
2022-05-13,2022-05-15,2,8.0375,False
2022-05-13,2022-05-16,3,6.52847,False
2022-05-13,2022-05-17,4,5.05069,False
2022-05-13,2022-05-18,5,4.29514,False
2022-05-13,2022-05-19,6,6.83542,False
2022-05-13,2022-05-20,7,7.67569,False
2022-05-23,2022-05-16,-7,6.52847,False
2022-05-23,2022-05-17,-6,5.05069,False
2022-05-23,2022-05-18,-5,4.29514,False
2022-05-23,2022-05-19,-4,6.83542,False
2022-05-23,2022-05-20,-3,7.67569,False
2022-05-23,2022-05-21,-2,7.32431,False
2022-05-23,2022-05-22,-1,7.89167,False
2022-05-23,2022-05-23,0,11.94792,True
2022-05-23,2022-05-25,2,8.79375,False
2022-05-23,2022-05-29,6,7.68403,False
2022-05-23,2022-05-30,7,4.05069,False
2022-05-24,2022-05-17,-7,5.05069,False
2022-05-24,2022-05-18,-6,4.29514,False
2022-05-24,2022-05-19,-5,6.83542,False
2022-05-24,2022-05-20,-4,7.67569,False
2022-05-24,2022-05-21,-3,7.32431,False
2022-05-24,2022-05-22,-2,7.89167,False
2022-05-24,2022-05-24,0,15.89583,True
2022-05-24,2022-05-25,1,8.79375,False
2022-05-24,2022-05-29,5,7.68403,False
2022-05-24,2022-05-30,6,4.05069,False
2022-05-24,2022-05-31,7,6.55903,False
2022-05-26,2022-05-19,-7,6.83542,False
2022-05-26,2022-05-20,-6,7.67569,False
2022-05-26,2022-05-21,-5,7.32431,False
2022-05-26,2022-05-22,-4,7.89167,False
2022-05-26,2022-05-25,-1,8.79375,False
2022-05-26,2022-05-26,0,13.00972,True
2022-05-26,2022-05-29,3,7.68403,False
2022-05-26,2022-05-30,4,4.05069,False
2022-05-26,2022-05-31,5,6.55903,False
2022-05-26,2022-06-01,6,9.44514,False
2022-05-26,2022-06-02,7,7.38333,False
2022-05-27,2022-05-20,-7,7.67569,False
2022-05-27,2022-05-21,-6,7.32431,False
2022-05-27,2022-05-22,-5,7.89167,False
2022-05-27,2022-05-25,-2,8.79375,False
2022-05-27,2022-05-27,0,14.18194,True
2022-05-27,2022-05-29,2,7.68403,False
2022-05-27,2022-05-30,3,4.05069,False
2022-05-27,2022-05-31,4,6.55903,False
2022-05-27,2022-06-01,5,9.44514,False
2022-05-27,2022-06-02,6,7.38333,False
2022-05-27,2022-06-03,7,9.80625,False
2022-05-28,2022-05-21,-7,7.32431,False
2022-05-28,2022-05-22,-6,7.89167,False
2022-05-28,2022-05-25,-3,8.79375,False
2022-05-28,2022-05-28,0,14.43542,True
2022-05-28,2022-05-29,1,7.68403,False
2022-05-28,2022-05-30,2,4.05069,False
2022-05-28,2022-05-31,3,6.55903,False
2022-05-28,2022-06-01,4,9.44514,False
2022-05-28,2022-06-02,5,7.38333,False
2022-05-28,2022-06-03,6,9.80625,False
2022-05-28,2022-06-04,7,8.6125,False
2022-06-23,2022-06-16,-7,8.05347,False
2022-06-23,2022-06-17,-6,6.05278,False
2022-06-23,2022-06-18,-5,8.36181,False
2022-06-23,2022-06-19,-4,2.48333,False
2022-06-23,2022-06-20,-3,2.51806,False
2022-06-23,2022-06-21,-2,4.58611,False
2022-06-23,2022-06-22,-1,6.35139,False
2022-06-23,2022-06-23,0,18.67986,True
2022-06-23,2022-06-24,1,7.79861,False
2022-06-23,2022-06-25,2,7.96319,False
2022-06-23,2022-06-26,3,10.68611,False
2022-06-23,2022-06-30,7,4.99306,False
2022-06-27,2022-06-20,-7,2.51806,False
2022-06-27,2022-06-21,-6,4.58611,False
2022-06-27,2022-06-22,-5,6.35139,False
2022-06-27,2022-06-24,-3,7.79861,False
2022-06-27,2022-06-25,-2,7.96319,False
2022-06-27,2022-06-26,-1,10.68611,False
2022-06-27,2022-06-27,0,16.9,True
2022-06-27,2022-06-30,3,4.99306,False
2022-06-27,2022-07-01,4,9.84792,False
2022-06-28,2022-06-21,-7,4.58611,False
2022-06-28,2022-06-22,-6,6.35139,False
2022-06-28,2022-06-24,-4,7.79861,False
2022-06-28,2022-06-25,-3,7.96319,False
2022-06-28,2022-06-26,-2,10.68611,False
2022-06-28,2022-06-28,0,18.51319,True
2022-06-28,2022-06-30,2,4.99306,False
2022-06-28,2022-07-01,3,9.84792,False
2022-06-29,2022-06-22,-7,6.35139,False
2022-06-29,2022-06-24,-5,7.79861,False
2022-06-29,2022-06-25,-4,7.96319,False
2022-06-29,2022-06-26,-3,10.68611,False
2022-06-29,2022-06-29,0,11.37153,True
2022-06-29,2022-06-30,1,4.99306,False
2022-06-29,2022-07-01,2,9.84792,False
2022-06-29,2022-07-06,7,5.84236,False
2022-07-02,2022-06-25,-7,7.96319,False
2022-07-02,2022-06-26,-6,10.68611,False
2022-07-02,2022-06-30,-2,4.99306,False
2022-07-02,2022-07-01,-1,9.84792,False
2022-07-02,2022-07-02,0,18.01528,True
2022-07-02,2022-07-06,4,5.84236,False
2022-07-02,2022-07-07,5,7.26111,False
2022-07-02,2022-07-08,6,3.36806,False
2022-07-03,2022-06-26,-7,10.68611,False
2022-07-03,2022-06-30,-3,4.99306,False
2022-07-03,2022-07-01,-2,9.84792,False
2022-07-03,2022-07-03,0,13.07222,True
2022-07-03,2022-07-06,3,5.84236,False
2022-07-03,2022-07-07,4,7.26111,False
2022-07-03,2022-07-08,5,3.36806,False
2022-07-03,2022-07-10,7,7.17292,False
2022-07-04,2022-06-30,-4,4.99306,False
2022-07-04,2022-07-01,-3,9.84792,False
2022-07-04,2022-07-04,0,18.25625,True
2022-07-04,2022-07-06,2,5.84236,False
2022-07-04,2022-07-07,3,7.26111,False
2022-07-04,2022-07-08,4,3.36806,False
2022-07-04,2022-07-10,6,7.17292,False
2022-07-04,2022-07-11,7,2.80278,False
2022-07-05,2022-06-30,-5,4.99306,False
2022-07-05,2022-07-01,-4,9.84792,False
2022-07-05,2022-07-05,0,15.54375,True
2022-07-05,2022-07-06,1,5.84236,False
2022-07-05,2022-07-07,2,7.26111,False
2022-07-05,2022-07-08,3,3.36806,False
2022-07-05,2022-07-10,5,7.17292,False
2022-07-05,2022-07-11,6,2.80278,False
2022-07-05,2022-07-12,7,3.55,False
2022-07-09,2022-07-06,-3,5.84236,False
2022-07-09,2022-07-07,-2,7.26111,False
2022-07-09,2022-07-08,-1,3.36806,False
2022-07-09,2022-07-09,0,12.22014,True
2022-07-09,2022-07-10,1,7.17292,False
2022-07-09,2022-07-11,2,2.80278,False
2022-07-09,2022-07-12,3,3.55,False
2022-07-09,2022-07-13,4,6.925,False
2022-07-09,2022-07-14,5,5.82083,False
2022-07-09,2022-07-15,6,5.48681,False
2022-07-16,2022-07-10,-6,7.17292,False
2022-07-16,2022-07-11,-5,2.80278,False
2022-07-16,2022-07-12,-4,3.55,False
2022-07-16,2022-07-13,-3,6.925,False
2022-07-16,2022-07-14,-2,5.82083,False
2022-07-16,2022-07-15,-1,5.48681,False
2022-07-16,2022-07-16,0,17.15145,True
2022-07-16,2022-07-19,3,5.74653,False
2022-07-16,2022-07-20,4,5.85556,False
2022-07-16,2022-07-21,5,3.83819,False
2022-07-16,2022-07-22,6,5.62222,False
2022-07-16,2022-07-23,7,9.08472,False
2022-07-17,2022-07-10,-7,7.17292,False
2022-07-17,2022-07-11,-6,2.80278,False
2022-07-17,2022-07-12,-5,3.55,False
2022-07-17,2022-07-13,-4,6.925,False
2022-07-17,2022-07-14,-3,5.82083,False
2022-07-17,2022-07-15,-2,5.48681,False
2022-07-17,2022-07-17,0,18.80417,True
2022-07-17,2022-07-19,2,5.74653,False
2022-07-17,2022-07-20,3,5.85556,False
2022-07-17,2022-07-21,4,3.83819,False
2022-07-17,2022-07-22,5,5.62222,False
2022-07-17,2022-07-23,6,9.08472,False
2022-07-17,2022-07-24,7,4.75833,False
2022-07-18,2022-07-11,-7,2.80278,False
2022-07-18,2022-07-12,-6,3.55,False
2022-07-18,2022-07-13,-5,6.925,False
2022-07-18,2022-07-14,-4,5.82083,False
2022-07-18,2022-07-15,-3,5.48681,False
2022-07-18,2022-07-18,0,17.40972,True
2022-07-18,2022-07-19,1,5.74653,False
2022-07-18,2022-07-20,2,5.85556,False
2022-07-18,2022-07-21,3,3.83819,False
2022-07-18,2022-07-22,4,5.62222,False
2022-07-18,2022-07-23,5,9.08472,False
2022-07-18,2022-07-24,6,4.75833,False
2022-07-18,2022-07-25,7,2.90486,False
2022-08-01,2022-07-25,-7,2.90486,False
2022-08-01,2022-07-26,-6,4.47431,False
2022-08-01,2022-07-27,-5,7.89514,False
2022-08-01,2022-07-28,-4,6.27083,False
2022-08-01,2022-07-29,-3,11.14931,False
2022-08-01,2022-07-30,-2,6.1625,False
2022-08-01,2022-07-31,-1,7.29861,False
2022-08-01,2022-08-01,0,15.58889,True
2022-08-01,2022-08-02,1,10.49097,False
2022-08-01,2022-08-05,4,11.04583,False
2022-08-01,2022-08-07,6,5.71667,False
2022-08-01,2022-08-08,7,4.79583,False
2022-08-03,2022-07-27,-7,7.89514,False
2022-08-03,2022-07-28,-6,6.27083,False
2022-08-03,2022-07-29,-5,11.14931,False
2022-08-03,2022-07-30,-4,6.1625,False
2022-08-03,2022-07-31,-3,7.29861,False
2022-08-03,2022-08-02,-1,10.49097,False
2022-08-03,2022-08-03,0,13.00694,True
2022-08-03,2022-08-05,2,11.04583,False
2022-08-03,2022-08-07,4,5.71667,False
2022-08-03,2022-08-08,5,4.79583,False
2022-08-03,2022-08-09,6,3.07292,False
2022-08-03,2022-08-10,7,7.76042,False
2022-08-04,2022-07-28,-7,6.27083,False
2022-08-04,2022-07-29,-6,11.14931,False
2022-08-04,2022-07-30,-5,6.1625,False
2022-08-04,2022-07-31,-4,7.29861,False
2022-08-04,2022-08-02,-2,10.49097,False
2022-08-04,2022-08-04,0,12.01806,True
2022-08-04,2022-08-05,1,11.04583,False
2022-08-04,2022-08-07,3,5.71667,False
2022-08-04,2022-08-08,4,4.79583,False
2022-08-04,2022-08-09,5,3.07292,False
2022-08-04,2022-08-10,6,7.76042,False
2022-08-04,2022-08-11,7,3.26181,False
2022-08-06,2022-07-30,-7,6.1625,False
2022-08-06,2022-07-31,-6,7.29861,False
2022-08-06,2022-08-02,-4,10.49097,False
2022-08-06,2022-08-05,-1,11.04583,False
2022-08-06,2022-08-06,0,15.85347,True
2022-08-06,2022-08-07,1,5.71667,False
2022-08-06,2022-08-08,2,4.79583,False
2022-08-06,2022-08-09,3,3.07292,False
2022-08-06,2022-08-10,4,7.76042,False
2022-08-06,2022-08-11,5,3.26181,False
2022-08-06,2022-08-12,6,4.24375,False
2022-08-06,2022-08-13,7,9.4,False
2022-08-14,2022-08-07,-7,5.71667,False
2022-08-14,2022-08-08,-6,4.79583,False
2022-08-14,2022-08-09,-5,3.07292,False
2022-08-14,2022-08-10,-4,7.76042,False
2022-08-14,2022-08-11,-3,3.26181,False
2022-08-14,2022-08-12,-2,4.24375,False
2022-08-14,2022-08-13,-1,9.4,False
2022-08-14,2022-08-14,0,23.85833,True
2022-08-14,2022-08-16,2,6.64028,False
2022-08-14,2022-08-17,3,7.22222,False
2022-08-14,2022-08-18,4,6.87778,False
2022-08-14,2022-08-19,5,7.52014,False
2022-08-14,2022-08-20,6,4.37431,False
2022-08-14,2022-08-21,7,6.13958,False
2022-08-15,2022-08-08,-7,4.79583,False
2022-08-15,2022-08-09,-6,3.07292,False
2022-08-15,2022-08-10,-5,7.76042,False
2022-08-15,2022-08-11,-4,3.26181,False
2022-08-15,2022-08-12,-3,4.24375,False
2022-08-15,2022-08-13,-2,9.4,False
2022-08-15,2022-08-15,0,11.2375,True
2022-08-15,2022-08-16,1,6.64028,False
2022-08-15,2022-08-17,2,7.22222,False
2022-08-15,2022-08-18,3,6.87778,False
2022-08-15,2022-08-19,4,7.52014,False
2022-08-15,2022-08-20,5,4.37431,False
2022-08-15,2022-08-21,6,6.13958,False
2022-08-15,2022-08-22,7,5.48472,False
2023-05-13,2023-05-06,-7,6.56931,False
2023-05-13,2023-05-07,-6,4.85462,False
2023-05-13,2023-05-08,-5,4.38311,False
2023-05-13,2023-05-09,-4,3.60449,False
2023-05-13,2023-05-10,-3,5.24424,False
2023-05-13,2023-05-11,-2,5.30357,False
2023-05-13,2023-05-12,-1,9.48767,False
2023-05-13,2023-05-13,0,16.46513,True
2023-05-13,2023-05-15,2,10.03393,False
2023-05-13,2023-05-18,5,7.04113,False
2023-05-13,2023-05-19,6,5.7867,False
2023-05-13,2023-05-20,7,8.18815,False
2023-05-14,2023-05-07,-7,4.85462,False
2023-05-14,2023-05-08,-6,4.38311,False
2023-05-14,2023-05-09,-5,3.60449,False
2023-05-14,2023-05-10,-4,5.24424,False
2023-05-14,2023-05-11,-3,5.30357,False
2023-05-14,2023-05-12,-2,9.48767,False
2023-05-14,2023-05-14,0,13.90402,True
2023-05-14,2023-05-15,1,10.03393,False
2023-05-14,2023-05-18,4,7.04113,False
2023-05-14,2023-05-19,5,5.7867,False
2023-05-14,2023-05-20,6,8.18815,False
2023-05-14,2023-05-21,7,7.37809,False
2023-05-16,2023-05-09,-7,3.60449,False
2023-05-16,2023-05-10,-6,5.24424,False
2023-05-16,2023-05-11,-5,5.30357,False
2023-05-16,2023-05-12,-4,9.48767,False
2023-05-16,2023-05-15,-1,10.03393,False
2023-05-16,2023-05-16,0,12.89755,True
2023-05-16,2023-05-18,2,7.04113,False
2023-05-16,2023-05-19,3,5.7867,False
2023-05-16,2023-05-20,4,8.18815,False
2023-05-16,2023-05-21,5,7.37809,False
2023-05-16,2023-05-22,6,4.60939,False
2023-05-16,2023-05-23,7,4.19688,False
2023-05-17,2023-05-10,-7,5.24424,False
2023-05-17,2023-05-11,-6,5.30357,False
2023-05-17,2023-05-12,-5,9.48767,False
2023-05-17,2023-05-15,-2,10.03393,False
2023-05-17,2023-05-17,0,21.84742,True
2023-05-17,2023-05-18,1,7.04113,False
2023-05-17,2023-05-19,2,5.7867,False
2023-05-17,2023-05-20,3,8.18815,False
2023-05-17,2023-05-21,4,7.37809,False
2023-05-17,2023-05-22,5,4.60939,False
2023-05-17,2023-05-23,6,4.19688,False
2023-05-17,2023-05-24,7,10.49209,False
2023-05-25,2023-05-18,-7,7.04113,False
2023-05-25,2023-05-19,-6,5.7867,False
2023-05-25,2023-05-20,-5,8.18815,False
2023-05-25,2023-05-21,-4,7.37809,False
2023-05-25,2023-05-22,-3,4.60939,False
2023-05-25,2023-05-23,-2,4.19688,False
2023-05-25,2023-05-24,-1,10.49209,False
2023-05-25,2023-05-25,0,13.183,True
2023-05-25,2023-05-28,3,6.62409,False
2023-05-25,2023-05-29,4,6.41079,False
2023-05-25,2023-05-30,5,7.68506,False
2023-05-25,2023-05-31,6,6.93995,False
2023-05-25,2023-06-01,7,9.97741,False
2023-05-26,2023-05-19,-7,5.7867,False
2023-05-26,2023-05-20,-6,8.18815,False
2023-05-26,2023-05-21,-5,7.37809,False
2023-05-26,2023-05-22,-4,4.60939,False
2023-05-26,2023-05-23,-3,4.19688,False
2023-05-26,2023-05-24,-2,10.49209,False
2023-05-26,2023-05-26,0,25.32425,True
2023-05-26,2023-05-28,2,6.62409,False
2023-05-26,2023-05-29,3,6.41079,False
2023-05-26,2023-05-30,4,7.68506,False
2023-05-26,2023-05-31,5,6.93995,False
2023-05-26,2023-06-01,6,9.97741,False
2023-05-26,2023-06-02,7,9.85575,False
2023-05-27,2023-05-20,-7,8.18815,False
2023-05-27,2023-05-21,-6,7.37809,False
2023-05-27,2023-05-22,-5,4.60939,False
2023-05-27,2023-05-23,-4,4.19688,False
2023-05-27,2023-05-24,-3,10.49209,False
2023-05-27,2023-05-27,0,11.55557,True
2023-05-27,2023-05-28,1,6.62409,False
2023-05-27,2023-05-29,2,6.41079,False
2023-05-27,2023-05-30,3,7.68506,False
2023-05-27,2023-05-31,4,6.93995,False
2023-05-27,2023-06-01,5,9.97741,False
2023-05-27,2023-06-02,6,9.85575,False
2023-06-03,2023-05-28,-6,6.62409,False
2023-06-03,2023-05-29,-5,6.41079,False
2023-06-03,2023-05-30,-4,7.68506,False
2023-06-03,2023-05-31,-3,6.93995,False
2023-06-03,2023-06-01,-2,9.97741,False
2023-06-03,2023-06-02,-1,9.85575,False
2023-06-03,2023-06-03,0,12.98128,True
2023-06-03,2023-06-05,2,3.87775,False
2023-06-03,2023-06-06,3,1.64389,False
2023-06-03,2023-06-07,4,2.06605,False
2023-06-03,2023-06-08,5,3.20937,False
2023-06-03,2023-06-09,6,4.70362,False
2023-06-04,2023-05-28,-7,6.62409,False
2023-06-04,2023-05-29,-6,6.41079,False
2023-06-04,2023-05-30,-5,7.68506,False
2023-06-04,2023-05-31,-4,6.93995,False
2023-06-04,2023-06-01,-3,9.97741,False
2023-06-04,2023-06-02,-2,9.85575,False
2023-06-04,2023-06-04,0,12.00373,True
2023-06-04,2023-06-05,1,3.87775,False
2023-06-04,2023-06-06,2,1.64389,False
2023-06-04,2023-06-07,3,2.06605,False
2023-06-04,2023-06-08,4,3.20937,False
2023-06-04,2023-06-09,5,4.70362,False
2023-06-10,2023-06-05,-5,3.87775,False
2023-06-10,2023-06-06,-4,1.64389,False
2023-06-10,2023-06-07,-3,2.06605,False
2023-06-10,2023-06-08,-2,3.20937,False
2023-06-10,2023-06-09,-1,4.70362,False
2023-06-10,2023-06-10,0,11.38197,True
2023-06-10,2023-06-16,6,8.28421,False
2023-06-10,2023-06-17,7,4.4829,False
2023-06-11,2023-06-05,-6,3.87775,False
2023-06-11,2023-06-06,-5,1.64389,False
2023-06-11,2023-06-07,-4,2.06605,False
2023-06-11,2023-06-08,-3,3.20937,False
2023-06-11,2023-06-09,-2,4.70362,False
2023-06-11,2023-06-11,0,16.49837,True
2023-06-11,2023-06-16,5,8.28421,False
2023-06-11,2023-06-17,6,4.4829,False
2023-06-11,2023-06-18,7,4.73321,False
2023-06-12,2023-06-05,-7,3.87775,False
2023-06-12,2023-06-06,-6,1.64389,False
2023-06-12,2023-06-07,-5,2.06605,False
2023-06-12,2023-06-08,-4,3.20937,False
2023-06-12,2023-06-09,-3,4.70362,False
2023-06-12,2023-06-12,0,15.75954,True
2023-06-12,2023-06-16,4,8.28421,False
2023-06-12,2023-06-17,5,4.4829,False
2023-06-12,2023-06-18,6,4.73321,False
2023-06-12,2023-06-19,7,7.91902,False
2023-06-13,2023-06-06,-7,1.64389,False
2023-06-13,2023-06-07,-6,2.06605,False
2023-06-13,2023-06-08,-5,3.20937,False
2023-06-13,2023-06-09,-4,4.70362,False
2023-06-13,2023-06-13,0,11.62453,True
2023-06-13,2023-06-16,3,8.28421,False
2023-06-13,2023-06-17,4,4.4829,False
2023-06-13,2023-06-18,5,4.73321,False
2023-06-13,2023-06-19,6,7.91902,False
2023-06-13,2023-06-20,7,9.94134,False
2023-06-14,2023-06-07,-7,2.06605,False
2023-06-14,2023-06-08,-6,3.20937,False
2023-06-14,2023-06-09,-5,4.70362,False
2023-06-14,2023-06-14,0,22.55325,True
2023-06-14,2023-06-16,2,8.28421,False
2023-06-14,2023-06-17,3,4.4829,False
2023-06-14,2023-06-18,4,4.73321,False
2023-06-14,2023-06-19,5,7.91902,False
2023-06-14,2023-06-20,6,9.94134,False
2023-06-14,2023-06-21,7,7.51088,False
2023-06-15,2023-06-08,-7,3.20937,False
2023-06-15,2023-06-09,-6,4.70362,False
2023-06-15,2023-06-15,0,29.93374,True
2023-06-15,2023-06-16,1,8.28421,False
2023-06-15,2023-06-17,2,4.4829,False
2023-06-15,2023-06-18,3,4.73321,False
2023-06-15,2023-06-19,4,7.91902,False
2023-06-15,2023-06-20,5,9.94134,False
2023-06-15,2023-06-21,6,7.51088,False
2023-06-15,2023-06-22,7,4.07716,False
2023-07-06,2023-06-29,-7,7.48519,False
2023-07-06,2023-06-30,-6,6.39325,False
2023-07-06,2023-07-01,-5,7.49449,False
2023-07-06,2023-07-02,-4,7.51139,False
2023-07-06,2023-07-03,-3,10.29651,False
2023-07-06,2023-07-04,-2,11.10674,False
2023-07-06,2023-07-05,-1,7.66483,False
2023-07-06,2023-07-06,0,12.10515,True
2023-07-06,2023-07-08,2,5.78847,False
2023-07-06,2023-07-09,3,5.24211,False
2023-07-06,2023-07-10,4,6.00878,False
2023-07-06,2023-07-11,5,9.63614,False
2023-07-06,2023-07-12,6,8.23744,False
2023-07-06,2023-07-13,7,8.45323,False
2023-07-07,2023-06-30,-7,6.39325,False
2023-07-07,2023-07-01,-6,7.49449,False
2023-07-07,2023-07-02,-5,7.51139,False
2023-07-07,2023-07-03,-4,10.29651,False
2023-07-07,2023-07-04,-3,11.10674,False
2023-07-07,2023-07-05,-2,7.66483,False
2023-07-07,2023-07-07,0,13.13167,True
2023-07-07,2023-07-08,1,5.78847,False
2023-07-07,2023-07-09,2,5.24211,False
2023-07-07,2023-07-10,3,6.00878,False
2023-07-07,2023-07-11,4,9.63614,False
2023-07-07,2023-07-12,5,8.23744,False
2023-07-07,2023-07-13,6,8.45323,False
2023-07-14,2023-07-08,-6,5.78847,False
2023-07-14,2023-07-09,-5,5.24211,False
2023-07-14,2023-07-10,-4,6.00878,False
2023-07-14,2023-07-11,-3,9.63614,False
2023-07-14,2023-07-12,-2,8.23744,False
2023-07-14,2023-07-13,-1,8.45323,False
2023-07-14,2023-07-14,0,11.39043,True
2023-07-14,2023-07-16,2,10.06707,False
2023-07-14,2023-07-17,3,8.33519,False
2023-07-14,2023-07-18,4,8.90101,False
2023-07-14,2023-07-19,5,8.55816,False
2023-07-14,2023-07-20,6,5.34942,False
2023-07-14,2023-07-21,7,1.60859,False
2023-07-15,2023-07-08,-7,5.78847,False
2023-07-15,2023-07-09,-6,5.24211,False
2023-07-15,2023-07-10,-5,6.00878,False
2023-07-15,2023-07-11,-4,9.63614,False
2023-07-15,2023-07-12,-3,8.23744,False
2023-07-15,2023-07-13,-2,8.45323,False
2023-07-15,2023-07-15,0,12.02153,True
2023-07-15,2023-07-16,1,10.06707,False
2023-07-15,2023-07-17,2,8.33519,False
2023-07-15,2023-07-18,3,8.90101,False
2023-07-15,2023-07-19,4,8.55816,False
2023-07-15,2023-07-20,5,5.34942,False
2023-07-15,2023-07-21,6,1.60859,False
2023-07-15,2023-07-22,7,3.81762,False
2023-07-27,2023-07-20,-7,5.34942,False
2023-07-27,2023-07-21,-6,1.60859,False
2023-07-27,2023-07-22,-5,3.81762,False
2023-07-27,2023-07-23,-4,9.08661,False
2023-07-27,2023-07-24,-3,9.16584,False
2023-07-27,2023-07-25,-2,9.55692,False
2023-07-27,2023-07-26,-1,5.88728,False
2023-07-27,2023-07-27,0,12.50357,True
2023-07-27,2023-07-28,1,11.0092,False
2023-07-27,2023-08-01,5,7.31245,False
2023-07-27,2023-08-02,6,7.34247,False
2023-07-27,2023-08-03,7,7.58066,False
2023-07-29,2023-07-22,-7,3.81762,False
2023-07-29,2023-07-23,-6,9.08661,False
2023-07-29,2023-07-24,-5,9.16584,False
2023-07-29,2023-07-25,-4,9.55692,False
2023-07-29,2023-07-26,-3,5.88728,False
2023-07-29,2023-07-28,-1,11.0092,False
2023-07-29,2023-07-29,0,20.12794,True
2023-07-29,2023-08-01,3,7.31245,False
2023-07-29,2023-08-02,4,7.34247,False
2023-07-29,2023-08-03,5,7.58066,False
2023-07-30,2023-07-23,-7,9.08661,False
