event_date,date,relative_day,pm25_ugm3,pm25_observed,high_pm25_day,is_event_day,is_control_day
2021-05-03,2021-05-05,2,10.93194,True,False,False,True
2021-05-03,2021-05-06,3,8.32222,True,False,False,True
2021-05-03,2021-05-07,4,7.68194,True,False,False,True
2021-05-03,2021-05-08,5,6.075,True,False,False,True
2021-05-03,2021-05-09,6,5.77292,True,False,False,True
2021-05-03,2021-05-10,7,4.19514,True,False,False,True
2021-05-04,2021-04-27,-7,6.14583,True,False,False,True
2021-05-04,2021-04-28,-6,8.21111,True,False,False,True
2021-05-04,2021-04-29,-5,6.51319,True,False,False,True
2021-05-04,2021-04-30,-4,8.35556,True,False,False,True
2021-05-04,2021-05-01,-3,4.6875,True,False,False,True
2021-05-04,2021-05-04,0,14.53056,True,True,True,False
2021-05-04,2021-05-05,1,10.93194,True,False,False,True
2021-05-04,2021-05-06,2,8.32222,True,False,False,True
2021-05-04,2021-05-07,3,7.68194,True,False,False,True
2021-05-04,2021-05-08,4,6.075,True,False,False,True
2021-05-04,2021-05-09,5,5.77292,True,False,False,True
2021-05-04,2021-05-10,6,4.19514,True,False,False,True
2021-05-04,2021-05-11,7,4.6875,True,False,False,True
2021-05-14,2021-05-07,-7,7.68194,True,False,False,True
2021-05-14,2021-05-08,-6,6.075,True,False,False,True
2021-05-14,2021-05-09,-5,5.77292,True,False,False,True
2021-05-14,2021-05-10,-4,4.19514,True,False,False,True
2021-05-14,2021-05-11,-3,4.6875,True,False,False,True
2021-05-14,2021-05-12,-2,3.82431,True,False,False,True
2021-05-14,2021-05-13,-1,4.90486,True,False,False,True
2021-05-14,2021-05-14,0,11.56181,True,True,True,False
2021-05-14,2021-05-16,2,8.61389,True,False,False,True
2021-05-14,2021-05-17,3,7.1625,True,False,False,True
2021-05-14,2021-05-18,4,7.06736,True,False,False,True
2021-05-14,2021-05-19,5,8.14861,True,False,False,True
2021-05-14,2021-05-20,6,7.70486,True,False,False,True
2021-05-14,2021-05-21,7,6.95903,True,False,False,True
2021-05-15,2021-05-08,-7,6.075,True,False,False,True
2021-05-15,2021-05-09,-6,5.77292,True,False,False,True
2021-05-15,2021-05-10,-5,4.19514,True,False,False,True
2021-05-15,2021-05-11,-4,4.6875,True,False,False,True
2021-05-15,2021-05-12,-3,3.82431,True,False,False,True
2021-05-15,2021-05-13,-2,4.90486,True,False,False,True
2021-05-15,2021-05-15,0,14.64861,True,True,True,False
2021-05-15,2021-05-16,1,8.61389,True,False,False,True
2021-05-15,2021-05-17,2,7.1625,True,False,False,True
2021-05-15,2021-05-18,3,7.06736,True,False,False,True
2021-05-15,2021-05-19,4,8.14861,True,False,False,True
2021-05-15,2021-05-20,5,7.70486,True,False,False,True
2021-05-15,2021-05-21,6,6.95903,True,False,False,True
2021-05-15,2021-05-22,7,5.27014,True,False,False,True
2021-05-27,2021-05-20,-7,7.70486,True,False,False,True
2021-05-27,2021-05-21,-6,6.95903,True,False,False,True
2021-05-27,2021-05-22,-5,5.27014,True,False,False,True
2021-05-27,2021-05-23,-4,2.59514,True,False,False,True
2021-05-27,2021-05-24,-3,1.89514,True,False,False,True
2021-05-27,2021-05-25,-2,3.48125,True,False,False,True
2021-05-27,2021-05-26,-1,3.48056,True,False,False,True
2021-05-27,2021-05-27,0,13.72847,True,True,True,False
2021-05-27,2021-05-29,2,5.62986,True,False,False,True
2021-05-27,2021-05-30,3,6.42431,True,False,False,True
2021-05-27,2021-05-31,4,7.74722,True,False,False,True
2021-05-27,2021-06-01,5,8.41736,True,False,False,True
2021-05-28,2021-05-21,-7,6.95903,True,False,False,True
2021-05-28,2021-05-22,-6,5.27014,True,False,False,True
2021-05-28,2021-05-23,-5,2.59514,True,False,False,True
2021-05-28,2021-05-24,-4,1.89514,True,False,False,True
2021-05-28,2021-05-25,-3,3.48125,True,False,False,True
2021-05-28,2021-05-26,-2,3.48056,True,False,False,True
2021-05-28,2021-05-28,0,24.66319,True,True,True,False
2021-05-28,2021-05-29,1,5.62986,True,False,False,True
2021-05-28,2021-05-30,2,6.42431,True,False,False,True
2021-05-28,2021-05-31,3,7.74722,True,False,False,True
2021-05-28,2021-06-01,4,8.41736,True,False,False,True
2021-06-02,2021-05-26,-7,3.48056,True,False,False,True
2021-06-02,2021-05-29,-4,5.62986,True,False,False,True
2021-06-02,2021-05-30,-3,6.42431,True,False,False,True
2021-06-02,2021-05-31,-2,7.74722,True,False,False,True
2021-06-02,2021-06-01,-1,8.41736,True,False,False,True
2021-06-02,2021-06-02,0,19.70625,True,True,True,False
2021-06-02,2021-06-05,3,9.88819,True,False,False,True
2021-06-02,2021-06-06,4,4.15069,True,False,False,True
2021-06-02,2021-06-07,5,5.15625,True,False,False,True
2021-06-02,2021-06-08,6,3.51042,True,False,False,True
2021-06-02,2021-06-09,7,7.36806,True,False,False,True
2021-06-03,2021-05-29,-5,5.62986,True,False,False,True
2021-06-03,2021-05-30,-4,6.42431,True,False,False,True
2021-06-03,2021-05-31,-3,7.74722,True,False,False,True
2021-06-03,2021-06-01,-2,8.41736,True,False,False,True
2021-06-03,2021-06-03,0,15.25764,True,True,True,False
2021-06-03,2021-06-05,2,9.88819,True,False,False,True
2021-06-03,2021-06-06,3,4.15069,True,False,False,True
2021-06-03,2021-06-07,4,5.15625,True,False,False,True
2021-06-03,2021-06-08,5,3.51042,True,False,False,True
2021-06-03,2021-06-09,6,7.36806,True,False,False,True
2021-06-04,2021-05-29,-6,5.62986,True,False,False,True
2021-06-04,2021-05-30,-5,6.42431,True,False,False,True
2021-06-04,2021-05-31,-4,7.74722,True,False,False,True
2021-06-04,2021-06-01,-3,8.41736,True,False,False,True
2021-06-04,2021-06-04,0,12.21042,True,True,True,False
2021-06-04,2021-06-05,1,9.88819,True,False,False,True
2021-06-04,2021-06-06,2,4.15069,True,False,False,True
2021-06-04,2021-06-07,3,5.15625,True,False,False,True
2021-06-04,2021-06-08,4,3.51042,True,False,False,True
2021-06-04,2021-06-09,5,7.36806,True,False,False,True
2021-06-10,2021-06-05,-5,9.88819,True,False,False,True
2021-06-10,2021-06-06,-4,4.15069,True,False,False,True
2021-06-10,2021-06-07,-3,5.15625,True,False,False,True
2021-06-10,2021-06-08,-2,3.51042,True,False,False,True
2021-06-10,2021-06-09,-1,7.36806,True,False,False,True
2021-06-10,2021-06-10,0,12.91319,True,True,True,False
2021-06-10,2021-06-13,3,8.13134,True,False,False,True
2021-06-10,2021-06-15,5,4.74306,True,False,False,True
2021-06-10,2021-06-16,6,6.51806,True,False,False,True
2021-06-10,2021-06-17,7,9.67847,True,False,False,True
2021-06-11,2021-06-05,-6,9.88819,True,False,False,True
2021-06-11,2021-06-06,-5,4.15069,True,False,False,True
2021-06-11,2021-06-07,-4,5.15625,True,False,False,True
2021-06-11,2021-06-08,-3,3.51042,True,False,False,True
2021-06-11,2021-06-09,-2,7.36806,True,False,False,True
2021-06-11,2021-06-11,0,16.07986,True,True,True,False
2021-06-11,2021-06-13,2,8.13134,True,False,False,True
2021-06-11,2021-06-15,4,4.74306,True,False,False,True
2021-06-11,2021-06-16,5,6.51806,True,False,False,True
2021-06-11,2021-06-17,6,9.67847,True,False,False,True
2021-06-12,2021-06-05,-7,9.88819,True,False,False,True
2021-06-12,2021-06-06,-6,4.15069,True,False,False,True
2021-06-12,2021-06-07,-5,5.15625,True,False,False,True
2021-06-12,2021-06-08,-4,3.51042,True,False,False,True
2021-06-12,2021-06-09,-3,7.36806,True,False,False,True
2021-06-12,2021-06-12,0,13.96597,True,True,True,False
2021-06-12,2021-06-13,1,8.13134,True,False,False,True
2021-06-12,2021-06-15,3,4.74306,True,False,False,True
2021-06-12,2021-06-16,4,6.51806,True,False,False,True
2021-06-12,2021-06-17,5,9.67847,True,False,False,True
2021-06-12,2021-06-19,7,5.75833,True,False,False,True
2021-06-18,2021-06-13,-5,8.13134,True,False,False,True
2021-06-18,2021-06-15,-3,4.74306,True,False,False,True
2021-06-18,2021-06-16,-2,6.51806,True,False,False,True
2021-06-18,2021-06-17,-1,9.67847,True,False,False,True
2021-06-18,2021-06-18,0,13.23958,True,True,True,False
2021-06-18,2021-06-19,1,5.75833,True,False,False,True
2021-06-18,2021-06-20,2,3.89236,True,False,False,True
2021-06-18,2021-06-21,3,3.02292,True,False,False,True
2021-06-18,2021-06-22,4,2.275,True,False,False,True
2021-06-18,2021-06-25,7,8.02222,True,False,False,True
2021-06-23,2021-06-16,-7,6.51806,True,False,False,True
2021-06-23,2021-06-17,-6,9.67847,True,False,False,True
2021-06-23,2021-06-19,-4,5.75833,True,False,False,True
2021-06-23,2021-06-20,-3,3.89236,True,False,False,True
2021-06-23,2021-06-21,-2,3.02292,True,False,False,True
2021-06-23,2021-06-22,-1,2.275,True,False,False,True
2021-06-23,2021-06-23,0,13.96667,True,True,True,False
2021-06-23,2021-06-25,2,8.02222,True,False,False,True
2021-06-23,2021-06-26,3,6.18681,True,False,False,True
2021-06-23,2021-06-27,4,3.66111,True,False,False,True
2021-06-23,2021-06-28,5,7.92569,True,False,False,True
2021-06-23,2021-06-29,6,4.85139,True,False,False,True
2021-06-23,2021-06-30,7,10.38403,True,False,False,True
2021-06-24,2021-06-17,-7,9.67847,True,False,False,True
2021-06-24,2021-06-19,-5,5.75833,True,False,False,True
2021-06-24,2021-06-20,-4,3.89236,True,False,False,True
2021-06-24,2021-06-21,-3,3.02292,True,False,False,True
2021-06-24,2021-06-22,-2,2.275,True,False,False,True
2021-06-24,2021-06-24,0,14.87222,True,True,True,False
2021-06-24,2021-06-25,1,8.02222,True,False,False,True
2021-06-24,2021-06-26,2,6.18681,True,False,False,True
2021-06-24,2021-06-27,3,3.66111,True,False,False,True
2021-06-24,2021-06-28,4,7.92569,True,False,False,True
2021-06-24,2021-06-29,5,4.85139,True,False,False,True
2021-06-24,2021-06-30,6,10.38403,True,False,False,True
2021-07-01,2021-06-25,-6,8.02222,True,False,False,True
2021-07-01,2021-06-26,-5,6.18681,True,False,False,True
2021-07-01,2021-06-27,-4,3.66111,True,False,False,True
2021-07-01,2021-06-28,-3,7.92569,True,False,False,True
2021-07-01,2021-06-29,-2,4.85139,True,False,False,True
2021-07-01,2021-06-30,-1,10.38403,True,False,False,True
2021-07-01,2021-07-01,0,16.89028,True,True,True,False
2021-07-01,2021-07-06,5,8.76944,True,False,False,True
2021-07-01,2021-07-07,6,6.68681,True,False,False,True
2021-07-01,2021-07-08,7,5.57361,True,False,False,True
2021-07-02,2021-06-25,-7,8.02222,True,False,False,True
2021-07-02,2021-06-26,-6,6.18681,True,False,False,True
2021-07-02,2021-06-27,-5,3.66111,True,False,False,True
2021-07-02,2021-06-28,-4,7.92569,True,False,False,True
2021-07-02,2021-06-29,-3,4.85139,True,False,False,True
2021-07-02,2021-06-30,-2,10.38403,True,False,False,True
2021-07-02,2021-07-02,0,13.91667,True,True,True,False
2021-07-02,2021-07-06,4,8.76944,True,False,False,True
2021-07-02,2021-07-07,5,6.68681,True,False,False,True
2021-07-02,2021-07-08,6,5.57361,True,False,False,True
2021-07-02,2021-07-09,7,5.77847,True,False,False,True
2021-07-03,2021-06-26,-7,6.18681,True,False,False,True
2021-07-03,2021-06-27,-6,3.66111,True,False,False,True
2021-07-03,2021-06-28,-5,7.92569,True,False,False,True
2021-07-03,2021-06-29,-4,4.85139,True,False,False,True
2021-07-03,2021-06-30,-3,10.38403,True,False,False,True
2021-07-03,2021-07-03,0,18.425,True,True,True,False
2021-07-03,2021-07-06,3,8.76944,True,False,False,True
2021-07-03,2021-07-07,4,6.68681,True,False,False,True
2021-07-03,2021-07-08,5,5.57361,True,False,False,True
2021-07-03,2021-07-09,6,5.77847,True,False,False,True
2021-07-03,2021-07-10,7,8.73125,True,False,False,True
2021-07-04,2021-06-27,-7,3.66111,True,False,False,True
2021-07-04,2021-06-28,-6,7.92569,True,False,False,True
2021-07-04,2021-06-29,-5,4.85139,True,False,False,True
2021-07-04,2021-06-30,-4,10.38403,True,False,False,True
2021-07-04,2021-07-04,0,26.48264,True,True,True,False
2021-07-04,2021-07-06,2,8.76944,True,False,False,True
2021-07-04,2021-07-07,3,6.68681,True,False,False,True
2021-07-04,2021-07-08,4,5.57361,True,False,False,True
2021-07-04,2021-07-09,5,5.77847,True,False,False,True
2021-07-04,2021-07-10,6,8.73125,True,False,False,True
2021-07-04,2021-07-11,7,7.27569,True,False,False,True
2021-07-05,2021-06-28,-7,7.92569,True,False,False,True
2021-07-05,2021-06-29,-6,4.85139,True,False,False,True
2021-07-05,2021-06-30,-5,10.38403,True,False,False,True
2021-07-05,2021-07-05,0,18.40486,True,True,True,False
2021-07-05,2021-07-06,1,8.76944,True,False,False,True
2021-07-05,2021-07-07,2,6.68681,True,False,False,True
2021-07-05,2021-07-08,3,5.57361,True,False,False,True
2021-07-05,2021-07-09,4,5.77847,True,False,False,True
2021-07-05,2021-07-10,5,8.73125,True,False,False,True
2021-07-05,2021-07-11,6,7.27569,True,False,False,True
2021-07-05,2021-07-12,7,3.69028,True,False,False,True
2021-07-14,2021-07-07,-7,6.68681,True,False,False,True
2021-07-14,2021-07-08,-6,5.57361,True,False,False,True
2021-07-14,2021-07-09,-5,5.77847,True,False,False,True
2021-07-14,2021-07-10,-4,8.73125,True,False,False,True
2021-07-14,2021-07-11,-3,7.27569,True,False,False,True
2021-07-14,2021-07-12,-2,3.69028,True,False,False,True
2021-07-14,2021-07-13,-1,3.48056,True,False,False,True
2021-07-14,2021-07-14,0,13.52986,True,True,True,False
2021-07-14,2021-07-15,1,9.68889,True,False,False,True
2021-07-14,2021-07-16,2,5.62708,True,False,False,True
2021-07-14,2021-07-17,3,8.28264,True,False,False,True
2021-07-14,2021-07-18,4,10.12153,True,False,False,True
2021-07-14,2021-07-19,5,6.39167,True,False,False,True
2021-07-14,2021-07-20,6,10.80694,True,False,False,True
2021-07-14,2021-07-21,7,9.22986,True,False,False,True
2021-07-23,2021-07-16,-7,5.62708,True,False,False,True
2021-07-23,2021-07-17,-6,8.28264,True,False,False,True
2021-07-23,2021-07-18,-5,10.12153,True,False,False,True
2021-07-23,2021-07-19,-4,6.39167,True,False,False,True
2021-07-23,2021-07-20,-3,10.80694,True,False,False,True
2021-07-23,2021-07-21,-2,9.22986,True,False,False,True
2021-07-23,2021-07-22,-1,8.63403,True,False,False,True
2021-07-23,2021-07-23,0,13.89792,True,True,True,False
2021-07-23,2021-07-24,1,8.89861,True,False,False,True
2021-07-23,2021-07-25,2,7.67569,True,False,False,True
2021-08-15,2021-08-13,-2,8.99993,True,False,False,True
2021-08-15,2021-08-14,-1,7.12264,True,False,False,True
2021-08-15,2021-08-15,0,11.35486,True,True,True,False
2021-08-15,2021-08-16,1,5.48507,True,False,False,True
2021-08-15,2021-08-17,2,6.44215,True,False,False,True
2021-08-15,2021-08-18,3,7.42049,True,False,False,True
2021-08-15,2021-08-19,4,6.60861,True,False,False,True
2021-08-15,2021-08-20,5,8.36688,True,False,False,True
2021-08-15,2021-08-21,6,7.14979,True,False,False,True
2021-08-15,2021-08-22,7,5.77292,True,False,False,True
2021-08-25,2021-08-18,-7,7.42049,True,False,False,True
2021-08-25,2021-08-19,-6,6.60861,True,False,False,True
2021-08-25,2021-08-20,-5,8.36688,True,False,False,True
2021-08-25,2021-08-21,-4,7.14979,True,False,False,True
2021-08-25,2021-08-22,-3,5.77292,True,False,False,True
2021-08-25,2021-08-23,-2,6.27563,True,False,False,True
2021-08-25,2021-08-24,-1,5.88069,True,False,False,True
2021-08-25,2021-08-25,0,13.57625,True,True,True,False
2021-08-25,2021-08-27,2,4.23486,True,False,False,True
2021-08-25,2021-08-28,3,3.50458,True,False,False,True
2021-08-25,2021-08-29,4,5.12674,True,False,False,True
2021-08-25,2021-08-30,5,4.22174,True,False,False,True
2021-08-25,2021-08-31,6,1.72201,True,False,False,True
2021-08-25,2021-09-01,7,4.725,True,False,False,True
2021-08-26,2021-08-19,-7,6.60861,True,False,False,True
2021-08-26,2021-08-20,-6,8.36688,True,False,False,True
2021-08-26,2021-08-21,-5,7.14979,True,False,False,True
2021-08-26,2021-08-22,-4,5.77292,True,False,False,True
2021-08-26,2021-08-23,-3,6.27563,True,False,False,True
2021-08-26,2021-08-24,-2,5.88069,True,False,False,True
2021-08-26,2021-08-26,0,12.54861,True,True,True,False
2021-08-26,2021-08-27,1,4.23486,True,False,False,True
2021-08-26,2021-08-28,2,3.50458,True,False,False,True
2021-08-26,2021-08-29,3,5.12674,True,False,False,True
2021-08-26,2021-08-30,4,4.22174,True,False,False,True
2021-08-26,2021-08-31,5,1.72201,True,False,False,True
2021-08-26,2021-09-01,6,4.725,True,False,False,True
2021-08-26,2021-09-02,7,5.78917,True,False,False,True
2022-05-03,2022-04-26,-7,9.56806,True,False,False,True
2022-05-03,2022-04-27,-6,6.95556,True,False,False,True
2022-05-03,2022-04-28,-5,5.90347,True,False,False,True
2022-05-03,2022-04-29,-4,8.53056,True,False,False,True
2022-05-03,2022-04-30,-3,7.55764,True,False,False,True
2022-05-03,2022-05-01,-2,6.54514,True,False,False,True
2022-05-03,2022-05-02,-1,9.63056,True,False,False,True
2022-05-03,2022-05-03,0,11.68056,True,True,True,False
2022-05-03,2022-05-04,1,11.12986,True,False,False,True
2022-05-03,2022-05-05,2,9.60139,True,False,False,True
2022-05-03,2022-05-09,6,6.20278,True,False,False,True
2022-05-03,2022-05-10,7,4.00139,True,False,False,True
2022-05-06,2022-04-29,-7,8.53056,True,False,False,True
2022-05-06,2022-04-30,-6,7.55764,True,False,False,True
2022-05-06,2022-05-01,-5,6.54514,True,False,False,True
2022-05-06,2022-05-02,-4,9.63056,True,False,False,True
2022-05-06,2022-05-04,-2,11.12986,True,False,False,True
2022-05-06,2022-05-05,-1,9.60139,True,False,False,True
2022-05-06,2022-05-06,0,15.95833,True,True,True,False
2022-05-06,2022-05-09,3,6.20278,True,False,False,True
2022-05-06,2022-05-10,4,4.00139,True,False,False,True
2022-05-06,2022-05-11,5,3.88889,True,False,False,True
2022-05-07,2022-04-30,-7,7.55764,True,False,False,True
2022-05-07,2022-05-01,-6,6.54514,True,False,False,True
2022-05-07,2022-05-02,-5,9.63056,True,False,False,True
2022-05-07,2022-05-04,-3,11.12986,True,False,False,True
2022-05-07,2022-05-05,-2,9.60139,True,False,False,True
2022-05-07,2022-05-07,0,14.71736,True,True,True,False
2022-05-07,2022-05-09,2,6.20278,True,False,False,True
2022-05-07,2022-05-10,3,4.00139,True,False,False,True
2022-05-07,2022-05-11,4,3.88889,True,False,False,True
2022-05-07,2022-05-14,7,9.97708,True,False,False,True
2022-05-08,2022-05-01,-7,6.54514,True,False,False,True
2022-05-08,2022-05-02,-6,9.63056,True,False,False,True
2022-05-08,2022-05-04,-4,11.12986,True,False,False,True
2022-05-08,2022-05-05,-3,9.60139,True,False,False,True
2022-05-08,2022-05-08,0,18.74653,True,True,True,False
2022-05-08,2022-05-09,1,6.20278,True,False,False,True
2022-05-08,2022-05-10,2,4.00139,True,False,False,True
2022-05-08,2022-05-11,3,3.88889,True,False,False,True
2022-05-08,2022-05-14,6,9.97708,True,False,False,True
2022-05-08,2022-05-15,7,8.0375,True,False,False,True
2022-05-12,2022-05-05,-7,9.60139,True,False,False,True
2022-05-12,2022-05-09,-3,6.20278,True,False,False,True
2022-05-12,2022-05-10,-2,4.00139,True,False,False,True
2022-05-12,2022-05-11,-1,3.88889,True,False,False,True
2022-05-12,2022-05-12,0,13.32569,True,True,True,False
2022-05-12,2022-05-14,2,9.97708,True,False,False,True
2022-05-12,2022-05-15,3,8.0375,True,False,False,True
2022-05-12,2022-05-16,4,6.52847,True,False,False,True
2022-05-12,2022-05-17,5,5.05069,True,False,False,True
2022-05-12,2022-05-18,6,4.29514,True,False,False,True
2022-05-12,2022-05-19,7,6.83542,True,False,False,True
2022-05-13,2022-05-09,-4,6.20278,True,False,False,True
2022-05-13,2022-05-10,-3,4.00139,True,False,False,True
2022-05-13,2022-05-11,-2,3.88889,True,False,False,True
2022-05-13,2022-05-13,0,14.55347,True,True,True,False
2022-05-13,2022-05-14,1,9.97708,True,False,False,True
2022-05-13,2022-05-15,2,8.0375,True,False,False,True
2022-05-13,2022-05-16,3,6.52847,True,False,False,True
2022-05-13,2022-05-17,4,5.05069,True,False,False,True
2022-05-13,2022-05-18,5,4.29514,True,False,False,True
2022-05-13,2022-05-19,6,6.83542,True,False,False,True
2022-05-13,2022-05-20,7,7.67569,True,False,False,True
2022-05-23,2022-05-16,-7,6.52847,True,False,False,True
2022-05-23,2022-05-17,-6,5.05069,True,False,False,True
2022-05-23,2022-05-18,-5,4.29514,True,False,False,True
2022-05-23,2022-05-19,-4,6.83542,True,False,False,True
2022-05-23,2022-05-20,-3,7.67569,True,False,False,True
2022-05-23,2022-05-21,-2,7.32431,True,False,False,True
2022-05-23,2022-05-22,-1,7.89167,True,False,False,True
2022-05-23,2022-05-23,0,11.94792,True,True,True,False
2022-05-23,2022-05-25,2,8.79375,True,False,False,True
2022-05-23,2022-05-29,6,7.68403,True,False,False,True
2022-05-23,2022-05-30,7,4.05069,True,False,False,True
2022-05-24,2022-05-17,-7,5.05069,True,False,False,True
2022-05-24,2022-05-18,-6,4.29514,True,False,False,True
2022-05-24,2022-05-19,-5,6.83542,True,False,False,True
2022-05-24,2022-05-20,-4,7.67569,True,False,False,True
2022-05-24,2022-05-21,-3,7.32431,True,False,False,True
2022-05-24,2022-05-22,-2,7.89167,True,False,False,True
2022-05-24,2022-05-24,0,15.89583,True,True,True,False
2022-05-24,2022-05-25,1,8.79375,True,False,False,True
2022-05-24,2022-05-29,5,7.68403,True,False,False,True
2022-05-24,2022-05-30,6,4.05069,True,False,False,True
2022-05-24,2022-05-31,7,6.55903,True,False,False,True
2022-05-26,2022-05-19,-7,6.83542,True,False,False,True
2022-05-26,2022-05-20,-6,7.67569,True,False,False,True
2022-05-26,2022-05-21,-5,7.32431,True,False,False,True
2022-05-26,2022-05-22,-4,7.89167,True,False,False,True
2022-05-26,2022-05-25,-1,8.79375,True,False,False,True
2022-05-26,2022-05-26,0,13.00972,True,True,True,False
2022-05-26,2022-05-29,3,7.68403,True,False,False,True
2022-05-26,2022-05-30,4,4.05069,True,False,False,True
2022-05-26,2022-05-31,5,6.55903,True,False,False,True
2022-05-26,2022-06-01,6,9.44514,True,False,False,True
2022-05-26,2022-06-02,7,7.38333,True,False,False,True
2022-05-27,2022-05-20,-7,7.67569,True,False,False,True
2022-05-27,2022-05-21,-6,7.32431,True,False,False,True
2022-05-27,2022-05-22,-5,7.89167,True,False,False,True
2022-05-27,2022-05-25,-2,8.79375,True,False,False,True
2022-05-27,2022-05-27,0,14.18194,True,True,True,False
2022-05-27,2022-05-29,2,7.68403,True,False,False,True
2022-05-27,2022-05-30,3,4.05069,True,False,False,True
2022-05-27,2022-05-31,4,6.55903,True,False,False,True
2022-05-27,2022-06-01,5,9.44514,True,False,False,True
2022-05-27,2022-06-02,6,7.38333,True,False,False,True
2022-05-27,2022-06-03,7,9.80625,True,False,False,True
2022-05-28,2022-05-21,-7,7.32431,True,False,False,True
2022-05-28,2022-05-22,-6,7.89167,True,False,False,True
2022-05-28,2022-05-25,-3,8.79375,True,False,False,True
2022-05-28,2022-05-28,0,14.43542,True,True,True,False
2022-05-28,2022-05-29,1,7.68403,True,False,False,True
2022-05-28,2022-05-30,2,4.05069,True,False,False,True
2022-05-28,2022-05-31,3,6.55903,True,False,False,True
2022-05-28,2022-06-01,4,9.44514,True,False,False,True
2022-05-28,2022-06-02,5,7.38333,True,False,False,True
2022-05-28,2022-06-03,6,9.80625,True,False,False,True
2022-05-28,2022-06-04,7,8.6125,True,False,False,True
2022-06-23,2022-06-16,-7,8.05347,True,False,False,True
2022-06-23,2022-06-17,-6,6.05278,True,False,False,True
2022-06-23,2022-06-18,-5,8.36181,True,False,False,True
2022-06-23,2022-06-19,-4,2.48333,True,False,False,True
2022-06-23,2022-06-20,-3,2.51806,True,False,False,True
2022-06-23,2022-06-21,-2,4.58611,True,False,False,True
2022-06-23,2022-06-22,-1,6.35139,True,False,False,True
2022-06-23,2022-06-23,0,18.67986,True,True,True,False
2022-06-23,2022-06-24,1,7.79861,True,False,False,True
2022-06-23,2022-06-25,2,7.96319,True,False,False,True
2022-06-23,2022-06-26,3,10.68611,True,False,False,True
2022-06-23,2022-06-30,7,4.99306,True,False,False,True
2022-06-27,2022-06-20,-7,2.51806,True,False,False,True
2022-06-27,2022-06-21,-6,4.58611,True,False,False,True
2022-06-27,2022-06-22,-5,6.35139,True,False,False,True
2022-06-27,2022-06-24,-3,7.79861,True,False,False,True
2022-06-27,2022-06-25,-2,7.96319,True,False,False,True
2022-06-27,2022-06-26,-1,10.68611,True,False,False,True
2022-06-27,2022-06-27,0,16.9,True,True,True,False
2022-06-27,2022-06-30,3,4.99306,True,False,False,True
2022-06-27,2022-07-01,4,9.84792,True,False,False,True
2022-06-28,2022-06-21,-7,4.58611,True,False,False,True
2022-06-28,2022-06-22,-6,6.35139,True,False,False,True
2022-06-28,2022-06-24,-4,7.79861,True,False,False,True
2022-06-28,2022-06-25,-3,7.96319,True,False,False,True
2022-06-28,2022-06-26,-2,10.68611,True,False,False,True
2022-06-28,2022-06-28,0,18.51319,True,True,True,False
2022-06-28,2022-06-30,2,4.99306,True,False,False,True
2022-06-28,2022-07-01,3,9.84792,True,False,False,True
2022-06-29,2022-06-22,-7,6.35139,True,False,False,True
2022-06-29,2022-06-24,-5,7.79861,True,False,False,True
2022-06-29,2022-06-25,-4,7.96319,True,False,False,True
2022-06-29,2022-06-26,-3,10.68611,True,False,False,True
2022-06-29,2022-06-29,0,11.37153,True,True,True,False
2022-06-29,2022-06-30,1,4.99306,True,False,False,True
2022-06-29,2022-07-01,2,9.84792,True,False,False,True
2022-06-29,2022-07-06,7,5.84236,True,False,False,True
2022-07-02,2022-06-25,-7,7.96319,True,False,False,True
2022-07-02,2022-06-26,-6,10.68611,True,False,False,True
2022-07-02,2022-06-30,-2,4.99306,True,False,False,True
2022-07-02,2022-07-01,-1,9.84792,True,False,False,True
2022-07-02,2022-07-02,0,18.01528,True,True,True,False
2022-07-02,2022-07-06,4,5.84236,True,False,False,True
2022-07-02,2022-07-07,5,7.26111,True,False,False,True
2022-07-02,2022-07-08,6,3.36806,True,False,False,True
2022-07-03,2022-06-26,-7,10.68611,True,False,False,True
2022-07-03,2022-06-30,-3,4.99306,True,False,False,True
2022-07-03,2022-07-01,-2,9.84792,True,False,False,True
2022-07-03,2022-07-03,0,13.07222,True,True,True,False
2022-07-03,2022-07-06,3,5.84236,True,False,False,True
2022-07-03,2022-07-07,4,7.26111,True,False,False,True
2022-07-03,2022-07-08,5,3.36806,True,False,False,True
2022-07-03,2022-07-10,7,7.17292,True,False,False,True
2022-07-04,2022-06-30,-4,4.99306,True,False,False,True
2022-07-04,2022-07-01,-3,9.84792,True,False,False,True
2022-07-04,2022-07-04,0,18.25625,True,True,True,False
2022-07-04,2022-07-06,2,5.84236,True,False,False,True
2022-07-04,2022-07-07,3,7.26111,True,False,False,True
2022-07-04,2022-07-08,4,3.36806,True,False,False,True
2022-07-04,2022-07-10,6,7.17292,True,False,False,True
2022-07-04,2022-07-11,7,2.80278,True,False,False,True
2022-07-05,2022-06-30,-5,4.99306,True,False,False,True
2022-07-05,2022-07-01,-4,9.84792,True,False,False,True
2022-07-05,2022-07-05,0,15.54375,True,True,True,False
2022-07-05,2022-07-06,1,5.84236,True,False,False,True
2022-07-05,2022-07-07,2,7.26111,True,False,False,True
2022-07-05,2022-07-08,3,3.36806,True,False,False,True
2022-07-05,2022-07-10,5,7.17292,True,False,False,True
2022-07-05,2022-07-11,6,2.80278,True,False,False,True
2022-07-05,2022-07-12,7,3.55,True,False,False,True
2022-07-09,2022-07-06,-3,5.84236,True,False,False,True
